:START_ID,:END_ID,:TYPE
ontological alignment,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
independent evaluation,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
strong LLM judge,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
semantic validation,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
We extract a high-quality diabetes KG from a GraphMERT-compatible diabetes training dataset obtained from expert-verified sources.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
high-quality diabetes KG,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
diabetes training dataset,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
expert-verified sources,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
We build the GraphMERT-compatible diabetes training dataset from peer-reviewed medical abstracts from MEDLINE journals accessed via PubMed Central and a seed KG derived from the UMLS Metathesaurus.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
peer-reviewed medical abstracts,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
MEDLINE journals,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
PubMed Central,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
UMLS Metathesaurus,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
"From UMLS, we select SNOMED CT, US and GO vocabularies and retrieve triples relevant to our dataset sequences based on semantic similarity matching with Gemini text-embedding-004.",0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
SNOMED CT,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
US,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
GO,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
vocabularies,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
Gemini text-embedding-004,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
For matched triples we use an injection algorithm with a similarity threshold α of 0.55 validated experimentally via grid search using GraphRAG evaluation.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
similarity threshold α = 0.55,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
grid search,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
GraphRAG evaluation,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
We employ Qwen3-32B-FP8 as a helper LLM with thinking mode turned on for entity discovery and relation matching.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
Qwen3-32B-FP8,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
thinking mode,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
entity discovery,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
relation matching,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
For head discovery we prompt Qwen3-32B with each abstract sequence using few-shot examples to search for medical entities relevant to diabetes and its comorbidities.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
head discovery,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
abstract sequence,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
few-shot examples,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
medical entities,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
diabetes,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
comorbidities,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
The outputs are validated against sequences of origin to eliminate hallucinated or misspelled entities.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
sequences of origin,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
validation,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
hallucinated entities,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
misspelled entities,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
For relation discovery Qwen3-32B is few-shot prompted with a relation list from the training seed KG to match entities with relations that make sense in the context of the current sequence.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
relation discovery,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
few-shot prompts,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
relation list,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
training seed KG,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
current sequence,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
context,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
All Qwen3-32B runs are performed on the Princeton cluster on one H100 GPU using vLLM with vendor-recommended sampling parameters.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
Qwen3-32B runs,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
Princeton cluster,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
H100 GPU,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
vLLM,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
vendor-recommended sampling parameters,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
Chain graphs for training are initialized with 128 root nodes each connected to seven leaves leading to a 1024-token sequence.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
128 root nodes,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
seven leaves,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
1024-token sequence,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
"We train GraphMERT with 12 hidden layers, eight attention heads, a hidden size of 512, intermediate size 2048, totaling 79.7M trainable parameters.",0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
12 hidden layers,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
eight attention heads,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
hidden size 512,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
intermediate size 2048,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
79.7M parameters,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
We train the model for 25 epochs on four H100 GPUs with BF16 precision totaling 90 GPU hours using an instantaneous batch size of 32 per GPU and effective batch size of 128 via gradient accumulation.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
25 epochs,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
four H100 GPUs,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
BF16 precision,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
90 GPU hours,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
instantaneous batch size 32,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
effective batch size 128,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
gradient accumulation,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
In the triple extraction pipeline we begin with a leaf-masked prediction over the training dataset given head entities and their relations producing a vocabulary distribution for each masked leaf.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
triple extraction pipeline,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
leaf-masked prediction,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
training dataset,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
head entities,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
vocabulary distribution,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
masked leaf,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
From the top 20 tokens per leaf we prompt the helper LLM Qwen3-32B to combine tokens into coherent multi-token tails conditioned on the head relation and originating sequence.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
top 20 tokens,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
leaf,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
tokens,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
multi-token tails,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
originating sequence,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
We discard output tails that contain out-of-scope tokens and skip triples when no valid tail can be formed.,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
output tails,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
out-of-scope tokens,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
discard,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
skip,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
no valid tail,0416bacaa64883af6e2041ae3eb4ea9016ab83b31e4429bdddbc16e58e4ea1fa,Source
naringenin,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
flavonoid,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
therapeutic role,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
non-alcoholic fatty liver disease,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
fibrosis,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
obesity,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Qwen3-14B,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphRAG query process,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
nomic-embed-text-v1,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphMERT extracted KG,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"139,565 triples",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
LLM baseline KG,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"515,460 triples",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphMERT KG,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
69.8%,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
40.2%,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
68.8% yes,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
LLM baseline,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
43.0% yes,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
extraction pipeline,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
β = 0.67,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
formed tails (non-unique),03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"109,293",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Naringenin is a flavonoid,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Naringenin plays a therapeutic neuroprotective and antidepressant role,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Naringenin has a flavonoid disposition as an inhibitor,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Non-alcoholic fatty liver disease occurs,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Fibrosis occurs,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Obesity is present,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphRAG evaluations were conducted with specified settings,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Experimental results for GraphMERT and LLM KGs were reported,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphMERT extracted a knowledge graph,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
GraphMERT achieved a higher ValidityScore than the LLM baseline,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Each triple in the system is directly traceable to its originating sequence,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Automatic cross-checking and user validation of triples is possible,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
naringenin is a flavonoid,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
naringenin plays a therapeutic role,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
naringenin has disposition as a flavonoid,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
non-alcoholic fatty liver disease causes fibrosis,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
non-alcoholic fatty liver disease is associated with obesity,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"the diabetes corpus is split into 2,000-token chunks",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
diabetes corpus,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"2,000-token chunks",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Qwen3-32B is used to extract entities and relationships,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"the final LLM-generated knowledge graph contains 272,346 triples",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
LLM-generated KG,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"272,346 triples",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"each experiment is conducted three times with random seeds 1, 2, and 3",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
experiment,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
random seed 1,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
random seed 2,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
random seed 3,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
the system retrieves the top 30 entities and the top 10 relationships per entity to construct context,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
system,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
top 30 entities,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
top 10 relationships per entity,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"GraphMERT extracted KG contains 139,565 triples after filtering",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
"the LLM baseline KG contains 515,460 triples",03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
Validity checks with Qwen3-32B show GraphMERT attains a higher yes rate than the LLM baseline,03b80b808d62227861f4026b5ea6316bb8b48bff76a838d4621bb2509008294d,Source
higher proportion of valid triples,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
LLM KG,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
more relation misuse and ontology violations,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
GPT-5 Thinking,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
validity verdicts for triples,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
tail incompleteness in GraphMERT triples,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
tail incompleteness,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
vague or semantically weak completions,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
UMLS biomedical relations,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
broader internal knowledge,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
systematic relation reversal,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
extracted knowledge graphs,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
LLM KG on ICD-Bench,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
9.2% overall accuracy gain on ICD-Bench,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
injection threshold α,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
relevance of seed triples used for training,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
acceptance threshold β,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
final triples generated by the pipeline,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
optimal hyperparameters,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
α = 0.55 and β = 0.67,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
Seed KG sparsity,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
GraphMERT performance but maintains advantage over LLM KG,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
GraphMERT (no H-GAT ablation),ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
irrelevant top-k token predictions,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
No-span MLM/MNM ablation,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
span masking objective with one-token masking,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
No dropout ablation,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
dropout on relation embeddings,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
Ablation studies,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
component contributions to KG quality,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
low-information 128-token sequences,ea1450f23b97c75d3fc5e9ced914407dc7afbc90283ec3f9df94a7590304a56a,Source
